airport_id,airport_name
3636,SALINAS MUNICIPAL ARPT
3637,SUNDANCE AIRPARK
3638,HUSLIA ARPT
3639,JASPER COUNTY ARPT-BELL FIELD
3640,LAWRENCE MUNICIPAL ARPT (MA)
3641,JACK MCNAMARA FLD
3642,COLLIN COUNTY RGNL ARPT AT MCKINNEY
3643,NORTHAMPTON ARPT
3644,FAIRMONT MUNI-FRANKMAN FLD
3645,KONA INTL ARPT
3646,BRANDYWINE ARPT
3647,SKYHAVEN
3648,WINONA MUNICIPAL ARPT
3649,CROOKSTON MUNI ARPT-KIRKWOOD FIELD
3650,SOUTH VALLEY REGIONAL ARPT
3651,KICKAPOO DOWNTOWN ARPT
3652,LAKE HOOD (SPB)
3653,CLINTON COUNTY ARPT
3654,MADISONVILLE MUNICIPAL
3655,MASSEY RANCH AIRPARK
3656,ROBT J MILLER AIR PARK
3657,PETER O KNIGHT ARPT
3658,PALM BEACH COUNTY PARK ARPT
3659,VENANGO REGIONAL
3660,FRIEDMAN MEMORIAL
3661,SOUTHWEST WASHINGTON REGIONAL ARPT
3662,RIVERSIDE MUNICIPAL ARPT
3663,ISLESBORO
3664,IOWA FALLS MUNICIPAL ARPT
3665,FELTS FIELD ARPT
3666,DENTON MUNICIPAL ARPT
3667,MARIANNA MUNICIPAL ARPT
3668,MCCOOK MUNICIPAL ARPT
3669,HANCOCK COUNTY-BAR HARBOR
3670,FERGUS FALLS MUNICIPAL ARPT
3671,ANKENY REGIONAL
3672,BAUDETTE INTL ARPT
3673,DALLAS EXECUTIVE ARPT
3674,MURFREESBORO MUNICIPAL ARPT
3675,SPRINGERVILLE MUNICIPAL
3676,LAUGHLIN BULLHEAD INTL
3677,UNIV OF OKLAHOMA WESTHEIMER ARPT
3678,HEMET-RYAN ARPT
3679,OGDENSBURG INTL ARPT
3680,EGLIN AFB/NW FLORIDA REGIONAL ARPT
3681,PINE MOUNTAIN LAKE ARPT
3682,FRONT RANGE ARPT
3683,HARTFORD-BRAINARD ARPT
3684,FRANKLIN FIELD ARPT
3685,PETER PRINCE FIELD ARPT
3686,WEST BRANCH COMMUNITY ARPT
3687,KINGMAN
3688,PONCA CITY MUNICIPAL ARPT
3689,KNOXVILLE DOWNTOWN ISLAND ARPT
3690,ONA AIRPARK ARPT
3691,DANIEL FIELD ARPT
3692,DOVER AIR FORCE BASE
3693,JOHN H BATTEN ARPT
3694,BERMUDA DUNES ARPT
3695,MASON CITY MUNICIPAL
3696,KENAI MUNICIPAL ARPT
3697,SUNRIVER
3698,CHANDLER MUNICIPAL ARPT
3699,JEFFERSON COUNTY INTL
3700,MADISON COUNTY ARPT
3701,NEWARK-HEATH ARPT
3702,DODGE CITY REGIONAL ARPT
3703,PALO ALTO ARPT OF SANTA CLARA COUNTY
3704,GRATIOT COMMUNITY
3705,NORTHERN MAINE REGIONAL
3706,GREENWOOD LAKE ARPT
3707,HAYS REGIONAL
3708,CUSTER ARPT
3709,M GRAHAM CLARK - TANEY COUNTY ARPT
3710,RAMONA ARPT
3711,KILLEEN/FT HOOD REGIONAL
3712,RICHARD I BONG ARPT
3713,TRIPLE W ARPT
3714,WINSTON FIELD ARPT
3715,EDWARD F KNAPP STATE ARPT
3716,LEESBURG INTL ARPT
3717,ANIMAS AIR PARK
3718,LAKE CITY MUNICIPAL ARPT
3719,CRYSTAL ARPT
3720,ST GEORGE MUNICIPAL ARPT
3721,SOLDOTNA AIRPORT
3722,GILLESPIE COUNTY
3723,MARCH ARB ARPT
3724,BROOKS COUNTY
3725,FARMINGTON REGIONAL
3726,MIDDLE PENINSULA REGIONAL ARPT
3727,CLAYTON COUNTY ARPT- TARA FIELD
3728,PATUXENT RIVER NAS
3729,GENESEE COUNTY ARPT
3730,WASHINGTON COUNTY
3731,ANDREWS AIR FORCE BASE
3732,FLAGLER COUNTY ARPT
3733,BERT MOONEY
3734,DICKINSON-THEODORE ROOSEVELT RGNL
3735,FESTUS MEMORIAL ARPT
3736,PERRY COUNTY MUNICIPAL
3737,EASTERN OREGON REGIONAL ARPT
3738,GLENDALE MUNICIPAL ARPT
3739,FOWLER ARPT
3740,HEBER CITY MUNICIPAL
3741,PEARSON FIELD ARPT
3742,NORTH PALM BEACH CNTY GEN AVTN
3743,LAWRENCE J TIMMERMAN ARPT
3744,BOLINGBROOKS CLOW INTL
3745,UGNU-KUPARUK ARPT
3746,WASHINGTON COUNTY MEMORIAL
3747,NOME ARPT
3748,SOUTHEAST TEXAS REGIONAL ARPT
3749,MILLINGTON REGIONAL JETPORT ARPT
3750,DONALDSON CENTER ARPT
3751,CORDOVA MUNICIPAL ARPT
3752,LIVINGSTON COUNTY SPENCER J HARDY
3753,SCOTT AFB/MIDAMERICA
3754,KIRKSVILLE REGIONAL
3755,FORT COLLINS-LOVELAND
3756,HOMER ARPT
3757,VALKARIA
3758,HANA ARPT
3759,SEBRING REGIONAL ARPT
3760,HENDERSON CITY-COUNTY ARPT
3761,CHADRON MUNICIPAL ARPT
3762,NEW BEDFORD REGIONAL ARPT
3763,KIPNUK ARPT
3764,FREDERICK MUNICIPAL ARPT
3765,GRIFFISS INTL
3766,MANISTEE COUNTY-BLACKER ARPT
3767,MAGNOLIA MUNICIPAL
3768,ROCK HILL (YORK CO) BRYANT FLD
3769,MC GUIRE AIR FORCE BASE
3770,NIAGARA FALLS INTL
3771,MCCONNELL AIR FORCE BASE
3772,KIT CARSON COUNTY
3773,TRAVIS AIR FORCE BASE
3774,WATERTOWN
3775,NEW SMYRNA BEACH MUNICIPAL ARPT
3776,BRITTON MUNICIPAL ARPT SD
3777,LOGAN-CACHE ARPT
3778,ARLINGTON MUNICIPAL ARPT (TX)
3779,VISALIA MUNICIPAL ARPT
3780,PHILIP BILLARD MUNICIPAL ARPT
3781,MARSHFIELD MUNI/G HARLOW FLD
3782,RUSSELLVILLE REGIONAL ARPT
3783,COLES COUNTY MEMORIAL ARPT
3784,HARVEY FIELD
3785,ZAMPERINI FIELD ARPT
3786,POPLAR BLUFF MUNICIPAL
3787,WAYNESVILLE-ST ROBERT REGIONAL FORNEY FIELD
3788,HERNANDO COUNTY
3789,NEWPORT STATE ARPT
3790,VANDENBERG ARPT
3791,ENTERPRISE MUNICIPAL ARPT
3792,PROVINCETOWN MUNICIPAL ARPT
3793,HIGGINSVILLE INDUSTRIAL MUNICIPAL ARPT
3794,NORTH TEXAS REGIONAL ARPT
3795,SOUTHEAST IOWA REGIONAL ARPT
3796,CLAREMONT MUNICIPAL ARPT
3797,ONTARIO MUNICIPAL ARPT
3798,OPA-LOCKA EXECUTIVE ARPT
3799,CRAIG MUNICIPAL ARPT
3800,WILEY POST-WILL ROGERS MEM
3801,LEE'S SUMMIT MUNICIPAL ARPT
3802,WARSAW MUNICIPAL (IN)
3803,ALPENA COUNTY REG
3804,POMPANO BEACH AIRPARK
3805,ODESSA-SCHLEMEYER FIELD ARPT
3806,ALLIANCE MUNICIPAL ARPT
3807,GRANITE FALLS MUNICIPAL ARPT
3808,WASHINGTON EXECUTIVE ARPT HYDE FIELD
3809,LEA COUNTY REGIONAL ARPT
3810,OTTAWA/MACDONALD-CARTIER INTL
3811,GREAT BENT MUNICIPAL
3812,DELPHI MUNICIPAL ARPT
3813,CANYONLANDS FIELD
3814,BRAZORIA COUNTY ARPT
3815,VANCE BRAND ARPT
3816,STILLWATER REGIONAL ARPT
3817,BOLIVAR MUNICIPAL ARPT
3818,JOHNSTOWN-CAMBRIA
3819,SHOW LOW REGIONAL ARPT
3820,BALDWIN COUNTY ARPT
3821,KALAUPAPA ARPT
3822,MERCED MUNICIPAL
3823,NEWTON CITY/COUNTY ARPT
3824,PELLSTON REGIONAL
3825,SPRINGDALE MUNICIPAL ARPT
3826,BRUNSWICK GOLDEN ISLES
3827,SHALZ FIELD ARPT
3828,DILLINGHAM ARPT
3829,MESQUITE METRO ARPT
3830,FRANK WILEY FIELD ARPT
3831,GILLESPIE FIELD ARPT
3832,DELAWARE AIRPARK
3833,VICKSBURG TALLULAH REGIONAL ARPT
3834,WARREN FIELD ARPT
3835,WAUKESHA COUNTY ARPT
3836,MOUNT AIRY/SURRY COUNTY ARPT
3837,GENERAL WM J FOX AIRFIELD
3838,ROWAN COUNTY ARPT
3839,CINCINNATI-BLUE ASH ARPT
3840,WATERTOWN MUNICIPAL ARPT
3841,CEDAR CITY REGIONAL
3842,POTSDAM MUNICIPAL ARPT
3843,AUBURN-OPELIKA RG PITTS
3844,SCAMMON BAY AIRPORT
3845,GEORGETOWN MUNICIPAL ARPT
3846,SASKATOON/JOHN G. DIEFENBAKER INTL
3847,SHELL LAKE MUNICIPAL ARPT
3848,DEVILS LAKE REGIONAL ARPT
3849,GWINNER-ROGER MELROE FIELD ARPT
3850,SIDNEY-RICHLAND MUNICIPAL ARPT
3851,NORTHWEST FLORIDA BEACHES INTL
3852,BOLINDER FIELD - TOOELE VALLEY ARPT
3853,PRINCEVILLE ARPT
3854,CHEVRON USA INC SEAPLANE BASE
3855,LAWRENCE MUNICIPAL  ARPT (KS)
3856,TULIP CITY ARPT
3857,KNOX COUNTY REGIONAL
3858,GEORGE M BRYAN ARPT
3859,HARRISON COUNTY ARPT
3860,HAVRE CITY-COUNTY ARPT
3861,YAZOO COUNTY ARPT
3862,EAGLE COUNTY REGIONAL
3863,STENNIS INTL ARPT
3864,PAUL C MILLER-SPARTA ARPT
3865,MC KELLER FLD ARPT
3866,PITT-GREENVILLE ARPT
3867,DARE COUNTY REGIONAL ARPT
3868,TRACY MUNICIPAL ARPT
3869,HARDY-ANDERS FLD NATCHEZ-ADAMS CNTY
3870,GLACIER PARK INTL
3871,WAUPACA MUNICIPAL ARPT
3872,COLUMBIA GORGE REGIONAL ARPT
3873,VICTORIA INTL
3874,CORPUS CHRISTI NAS/TRUAX FIELD
3875,IMMOKALEE REGIONAL ARPT
3876,CHAUTAUQUA COUNTY/JAMESTOWN ARPT
3877,ANIAK AIRPORT
3878,WATERTOWN INTL ARPT
3879,DAVIS MONTHAN AIR FORCE BASE
3880,SHERIDAN COUNTY ARPT
3881,PALMYRA (COOPER) AIRPORT
3882,KENTMORR AIRPARK
3883,EAGLE CREEK AIRPARK
3884,RICHLAND ARPT
3885,BOB SIKES ARPT
3886,BOULDER CITY MUNICIPAL ARPT
3887,WEST PLAINS REGIONAL ARPT
3888,TUNICA MUNI ARPT
3889,THE FLORIDA KEYS MARATHON
3890,NORTH BIG HORN COUNTY ARPT
3891,MACKINAC COUNTY ARPT
3892,HUTCHINSON MUNICIPAL
3893,DELAWARE MUNICIPAL ARPT
3894,MEFFORD FIELD ARPT
3895,CRAWFORDSVILLE MUNI ARPT
3896,HICKORY REGIONAL ARPT
3897,QUINN FIELD ARPT
3898,MONTREAL INTL (MIRABEL)
3899,PORT GRAHAM ARPT
3900,MARANA REGIONAL ARPT
3901,MERRIT ISLAND ARPT
3902,GRAYSON COUNTY ARPT
3903,LAKE PALOURDE BASE HELIPORT
3904,CULPEPER REGIONAL ARPT
3905,LAGUARDIA NY
3906,DALLAS/FORT WORTH INTL ARPT
3907,LAKEFRONT AIRPORT
3908,SEATTLE-TACOMA INTL
3909,NORFOLK INTL
3910,NEW CASTLE COUNTY
3911,WASHINGTON DULLES INTL ARPT
3912,ATLANTA INTL
3913,ORLANDO SANFORD INTL AIRPORT
3914,ONTARIO INTL ARPT
3915,CHICAGO O'HARE INTL ARPT
3916,GROTON-NEW LONDON AR
3917,SPIRIT OF ST LOUIS
3918,THEODORE FRANCIS GREEN STATE
3919,KANSAS CITY INTL
3920,LIHUE ARPT
3921,PHOENIX SKY HARBOR
3922,NASHVILLE INTL
3923,JIM HAMILTON L B OWENS ARPT
3924,SOUTHWEST FLORIDA INTL ARPT
3925,ABERDEEN REGIONAL AR
3926,NEWARK LIBERTY INTL ARPT
3927,ASPEN-PITKIN CO/SARD
3928,ROCHESTER INTL
3929,MINNEAPOLIS-ST PAUL INTL
3930,PUEBLO MEMORIAL ARPT
3931,WESTCHESTER COUNTY ARPT
3932,BIRMINGHAM-SHUTTLESWORTH INTL
3933,ORLANDO INTL
3934,MYRTLE BEACH INTL
3935,LAFAYETTE REGIONAL (LA)
3936,CLEVELAND-HOPKINS INTL ARPT
3937,SAN FRANCISCO INTL ARPT
3938,CENTRAL WISCONSIN ARPT
3939,DETROIT METRO WAYNE COUNTY ARPT
3940,TOLEDO EXPRESS ARPT
3941,METRO OAKLAND INTL
3942,BEVERLY MUNICIPAL ARPT
3943,TED STEVENS ANCHORAGE INTL
3944,CHARLOTTE/DOUGLAS INTL ARPT
3945,CINCINNATI/NORTHERN KENTUCKY INTL ARPT
3946,GREATER PEORIA REGIONAL ARPT
3947,INDIANAPOLIS INTL
3948,LOUISVILLE INTL ARPT
3949,PORTLAND INTL (OR)
3950,STEWART INTL AIRPORT
3951,LOS ANGELES INTL
3952,BURKE LAKEFRONT
3953,PHILADELPHIA INTL
3954,CAPITAL CITY (MI)
3955,PEASE INTL TRADEPORT
3956,SAVANNAH INTL
3957,HILO INTL ARPT
3958,FORT LAUDERDALE/HOLLYWOOD INTL
3959,DALLAS LOVE FIELD ARPT
3960,LOGAN INTL
3961,DENVER INTL AIRPORT
3962,KALAMAZOO/BATTLE CREEK INTL
3963,GERALD R FORD INTL
3964,FORT SMITH MUNICIPAL ARPT
3965,MCCARREN INTL
3966,HESLER-NOBLE FIELD ARPT
3967,PENSACOLA REGIONAL
3968,BALTIMORE WASH INTL
3969,LAURENCE G HANSCOM
3970,PANAMA CITY - BAY COUNTY INTL
3971,OXNARD ARPT
3972,MORRISTOWN MUNICIPAL ARPT
3973,TRENTON MERCER ARPT
3974,TETERBORO AIRPORT
3975,SANFORD REGIONAL ARPT
3976,MEMPHIS INTL
3977,GREATER ROCHESTER INTL
3978,SAINT HUBERT
3979,RALEIGH-DURHAM INTL
3980,DUPAGE AIRPORT
3981,ROANOKE REGIONAL
3982,EL PASO INTL ARPT
3983,PALM BEACH INTL
3984,LEWISTON-NEZ PERCE CO ARPT
3985,BLOOMINGTON/NORMAL
3986,INDIANAPOLIS REGIONAL ARPT
3987,JACKSON EVERS INTL
3988,VANCOUVER INTL
3989,LEHIGH VALLEY INTL
3990,SALT LAKE CITY INTL
3991,QUAD CITY ARPT
3992,PORT COLUMBUS INTL
3993,EPPLEY AIRFIELD
3994,BOB HOPE ARPT
3995,GENERAL MITCHELL INTL
3996,FRESNO YOSEMITE INTL
3997,UNIVERSITY PARK ARPT
3998,COLORADO SPRINGS MUNICIPAL
3999,FORT WAYNE INTL
4000,KEARNEY MUNICIPAL
4001,WATERLOO REGIONAL ARPT
4002,ALBANY INTL
4003,SACRAMENTO INTL
4004,JOHN F KENNEDY INTL
4005,BUFFALO-NIAGARA INTL
4006,AUSTIN STRAUBEL INTL
4007,DES MOINES INTL
4008,WAUKEGAN REGIONAL ARPT
4009,RONALD REAGAN WASHINGTON NATL
4010,LOVELL FIELD ARPT
4011,JAMES M COX DAYTON INTL
4012,ALBUQUERQUE INTL
4013,MIAMI INTL
4014,JOSLIN FIELD - MAGIC VALLEY REGIONAL
4015,GREATER PITTSBURGH
4016,TROY MUNICIPAL ARPT
4017,NEW ORLEANS INTL
4018,LAMBERT-ST LOUIS INTL
4019,BRACKETT FIELD ARPT
4020,HOUSTON-HOBBY
4021,GEORGE BUSH INTERCONTINENTAL
4022,RENTON MUNICIPAL ARPT
4023,THE EASTERN IOWA ARPT
4024,NORTH BEND MUNICIPAL
4025,HARRISBURG INTL
4026,SANTA BARBARA MUNICIPAL
4027,BRADLEY INTL
4028,SAN DIEGO INTL
4029,YEAGER ARPT
4030,CHICAGO MIDWAY INTL ARPT
4031,ARDMORE MUNICIPAL
4032,SARASOTA-BRADENTON
4033,MONTREAL/PIERRE-ELLIOTT-TRUDEAU INTL
4034,TALLAHASSEE REGIONAL
4035,UNALASKA ARPT
4036,FULTON COUNTY ARPT - BROWN FIELD
4037,GOLDEN TRIANGLE REGIONAL
4038,GULFPORT BILOXI REGIONAL
4039,MINETA SAN JOSE INTL
4040,HUNTSVILLE INTL
4041,JAMESTOWN REGIONAL
4042,AIRBORNE AIRPARK
4043,EVANSVILLE REGIONAL
4044,SPOKANE INTERNATIONAL
4045,SMITH REYOLDS ARPT
4046,LITTLE RIVER ARPT
4047,CONCORD REGIONAL ARPT
4048,AMARILLO INTL
4049,COBB COUNTY ARPT-MC COLLUM FIELD
4050,CHARLESTON AFB/INTL ARPT
4051,DANBURY MUNICIPAL ARPT
4052,RALPH WIEN MEMORIAL ARPT
4053,COLUMBUS MUNICIPAL ARPT (IN)
4054,VAN NUYS ARPT
4055,AUSTIN-BERGSTROM INTL
4056,OAKLAND/TROY ARPT
4057,BURLINGTON INTL
4058,KODIAK AIRPORT
4059,NAPA COUNTY ARPT
4060,EXECUTIVE ARPT
4061,WHITEMAN AIRPORT
4062,SCHOLES INTL ARPT AT GALVESTON
4063,ADAMS FIELD ARPT
4064,MONTGOMERY FIELD ARPT
4065,PHOENIX DEER VALLEY ARPT
4066,SKYLARK FIELD
4067,GREATER BINGHAMTON ARPT
4068,KLEBERG COUNTY ARPT
4069,JOPLIN REGIONAL
4070,JONESBORO MUNICIPAL ARPT
4071,HONOLULU INTL ARPT
4072,SIOUX GATEWAY ARPT
4073,SAN ANTONIO INTL
4074,VALLEY INTL
4075,JACKSON HOLE
4076,JOHN WAYNE AIRPORT
4077,DILLINGHAM AIRFIELD
4078,SHREVEPORT REGIONAL
4079,MCMINN COUNTY ARPT
4080,CUYAHOGA COUNTY ARPT
4081,MANCHESTER AIRPORT
4082,PORTLAND INTL JETPORT (ME)
4083,JEFFERSON CITY MEMORIAL ARPT
4084,NW ARKANSAS REGIONAL
4085,WICHITA MID-CONTINENT ARPT
4086,TYLER POUNDS FIELD
4087,ADDISON
4088,OWENSBORO-DAVIESS
4089,ATLANTIC CITY INTL
4090,LONG ISLAND MAC ARTHUR
4091,ELLINGTON FIELD ARPT
4092,LANCASTER ARPT (PA)
4093,NORTHEAST PHILADELPHIA ARPT
4094,LINCOLN MUNICIPAL
4095,SAN CARLOS ARPT
4096,IGOR I SIKORSKY MEMORIAL
4097,MORGANTOWN MUNICIPAL ARPT
4098,SITKA ROCKY GUTIERREZ ARPT
4099,GAINESVILLE REG ARPT
4100,TRI-CITIES REGIONAL TN/VA ARPT
4101,ALLEGHENY COUNTY ARPT
4102,JACKSONVILLE INTL
4103,PIERRE REGIONAL ARPT
4104,NEWPORT NEWS/WILLIAMSBURG INTL
4105,MANLEY HOT SPRINGS ARPT
4106,RICHMOND INTL
4107,KISSIMMEE GATEWAY ARPT
4108,VERO BEACH MUNICIPAL
4109,WAYNE MUNICIPAL ARPT
4110,ROCK SPRINGS-SWEETWATER CO
4111,LA CROSSE MUNICIPAL AIRPORT
4112,RICHARD LLOYD JONES JR ARPT
4113,BUTLER COUNTY REGIONAL
4114,SPRINGFIELD-BRANSON NATIONAL
4115,ABRAHAM LINCOLN CAPITAL ARPT
4116,SHEPPARD AIR FORCE BASE
4117,BUCHOLZ AAF MARSHALL
4118,CENTRAL NEBRASKA REGIONAL
4119,TAMPA INTL
4120,WORCESTER REGIONAL
4121,MEMORIAL FIELD
4122,KAHULUI ARPT
4123,OAKLAND COUNTY INTL
4124,JOHN C TUNE ARPT
4125,FORT LAUDERDALE EXECUTIVE ARPT
4126,MELBOURNE INTL
4127,BISMARCK MUNICIPAL ARPT
4128,MINOT INTL AIRPORT
4129,SLIDELL AIRPORT
4130,GREAT FALLS INTL
4131,BRAINERD-CROW WING
4132,BLUE GRASS ARPT
4133,ROGUE VALLEY INTL
4134,STUTTGART MUNICIPAL ARPT
4135,LAWTON-FORT SILL REGIONAL ARPT
4136,YAMPA VALLEY
4137,COLONEL JAMES JABARA ARPT
4138,MIDLAND INTL
4139,MALCOLM MCKINNON ARPT
4140,MILLARD ARPT
4141,ROCK COUNTY
4142,MARTIN STATE ARPT
4143,BUCHANAN FLD
4144,BOIRE FIELD
4145,VALDOSTA REGIONAL
4146,MANASSAS REGIONAL ARPT
4147,ERIE INTL
4148,CINCINNATI MUNI ARPT-LUNKEN FIELD
4149,SACRAMENTO MATHER ARPT
4150,LUIS MUNOZ MARIN INTL -SAN JUAN
4151,MOLOKAI ARPT
4152,MCGHEE TYSON ARPT
4153,ST. PETERSBURG/CLEARWATER INTL
4154,GRANT COUNTY ARPT
4155,TORONTO/LESTER B. PEARSON INTL
4156,DANE COUNTY REGIONAL ARPT-TRUAX FLD
4157,EDWARD G PITKA SR ARPT
4158,UNIV OF ILLINOIS -WILLARD ARPT
4159,ELKO REGIONAL ARPT
4160,DEKALB-PEACHTREE ARPT
4161,CHICAGO EXECUTIVE ARPT
4162,FLORENCE REGIONAL
4163,NORWOOD MEMORIAL ARPT
4164,LIVERMORE MUNICIPAL ARPT
4165,ROCKY MOUNT WILSON RGNL ARPT
4166,TULSA INTL
4167,BATON ROUGE METRO
4168,WILLOUGHBY LOST NATION MUNI ARPT
4169,WILKES-BARRE/SCRANTON INTL
4170,HENDERSON FIELD
4171,FALLS INTL ARPT
4172,LUBBOCK INTL
4173,AUGUSTA STATE
4174,WILMINGTON INTL
4175,JUNEAU INTL ARPT
4176,RENO TAHOE INTL
4177,ST AUGUSTINE
4178,MONTGOMERY REGIONAL ARPT
4179,PORTLAND-HILLSBORO ARPT
4180,PANGBORN MEMORIAL
4181,TRI-CITIES
4182,PURDUE UNIV ARPT
4183,DAYTONA BEACH INTL
4184,EASTERWOOD FIELD AIRPORT
4185,HENRY E ROHLSEN ARPT
4186,IMPERIAL COUNTY ARPT
4187,KLAMATH FALLS INTL
4188,FAIRBANKS INTL ARPT
4189,EUGENIO MARIA DE HOSTOS ARPT
4190,MISSOULA INTL ARPT
4191,DUBUQUE REGIONAL ARPT
4192,SAND POINT ARPT
4193,MONETT MUNICIPAL ARPT
4194,WATERBURY-OXFORD ARPT
4195,AKRON-CANTON MUNICIPAL
4196,READING REGIONAL
4197,COLUMBUS METRO
4198,NANTUCKET MEMORIAL
4199,ROCKY MOUNTAIN METROPOLITAN ARPT
4200,COLUMBIA METRO
4201,WILLIAMSPORT
4202,BUSH FLD
4203,INDIANAPOLIS METROPOLITAN ARPT
4204,BISHOP INTL FLINT
4205,BELLINGHAM INTL
4206,BETZ ARPT
4207,NOGALES INTL ARPT
4208,GANDER INTL
4209,GOSHEN MUNICIPAL ARPT
4210,ADAMS COUNTY- LEGION FIELD
4211,HAMILTON MUNICIPAL ARPT
4212,FALCON FIELD ARPT
4213,KAPALUA ARPT
4214,BROWNSVL/SO PADRE IS
4215,GUAM INTL ARPT
4216,CHESTER COUNTY G O CARLSON ARPT
4217,SNOHOMISH CO (PAINE FIELD)
4218,ST. LUCIE COUNTY INTL ARPT
4219,MEACHAM FT WORTH
4220,GRAND JUNCTION REGIONAL ARPT
4221,IDAHO FALLS REGIONAL ARPT
4222,MBS INTL
4223,REPUBLIC AIRPORT
4224,CAPITAL CITY ARPT (PA)
4225,GREENVILLE-SPARTANBURG INTL
4226,ASHEVILLE REGIONAL ARPT
4227,ST LOUIS DOWNTOWN
4228,MOBILE DOWNTOWN ARPT
4229,PULLMAN-MOSCOW REGIONAL
4230,MCNARY FLD ARPT
4231,BOWMAN FIELD
4232,PIEDMONT TRIAD INTL
4233,FLOYD BENNETT MEMORIAL
4234,WEST BEND MUNICIPAL ARPT
4235,GREATER ROCKFORD
4236,GRAND CANYON WEST
4237,KEY WEST INTL ARPT
4238,EPHRAIM- FISH CREEK
4239,NUT TREE AIRPORT
4240,SACRAMENTO EXECUTIVE ARPT
4241,MONTEREY PENINSULA
4242,JOE FOSS FIELD ARPT
4243,CHEYENNE REGIONAL ARPT
4244,TRI-STATE MILTON FERGUSON
4245,CYRIL E KING ARPT
4246,LONG BEACH-DAUGH FLD
4247,ABILENE REGIONAL ARPT
4248,TEXARKANA-WEBB FIELD
4249,HAMILTON
4250,WILL ROGERS WORLD ARPT
4251,LEBANON MUNICIPAL ARPT
4252,GRAND FORKS INTL
4253,HILTON HEAD ISLAND
4254,WILLOW RUN ARPT
4255,GROSSE ILE MUNICIPAL ARPT
4256,LAKELAND LINDER REGIONAL
4257,SOUTH BEND REGIONAL
4258,OUTAGAMIE COUNTY REGIONAL
4259,MAHLON SWEET FLD
4260,QUONSET STATE ARPT
4261,SOUTHWEST GEORGIA REGIONAL ARPT
4262,EASTERN WEST VIRGINIA REGIONAL ARPT
4263,BOEING FIELD K C INT
4264,SAIPAN INTL
4265,WILLIAMSON COUNTY REGIONAL
4266,CENTENNIAL ARPT
4267,WALLA WALLA REGIONAL
4268,JIM HOGG COUNTY AROT
4269,HAWTHORNE MUNICIPAL ARPT
4270,PETALUMA MUNICIPAL ARPT
4271,SONOMA COUNTY ARPT
4272,LANAI ARPT
4273,TUCSON INTL
4274,JOHNSON COUNTY EXECUTIVE ARPT
4275,ROSWELL INTL AIR CENTER
4276,ALBERT J ELLIS
4277,HECTOR INTERNATIONAL
4278,SCHENECTADY COUNTY
4279,DILLANT-HOPKINS ARPT
4280,SALISBURY-WICOMICO
4281,CORPUS CHRISTI INTL ARPT
4282,MONROE REGIONAL ARPT
4283,BARNSTABLE MUNICIPAL
4284,ROBERTSON FIELD
4285,MODESTO CITY-COUNTY
4286,YELLOWSTONE ARPT
4287,DEER PARK ARPT
4288,ZELIENOPLE MUNICIPAL
4289,LORAIN COUNTY REGIONAL ARPT
4290,CECIL ARPT
4291,BOLTON FIELD ARPT
4292,ST LOUIS REGIONAL
4293,EASTON/NEWMAN FIELD ARPT
4294,CHERRY CAPITAL ARPT
4295,ST. PAUL DOWNTOWN ARPT
4296,OSCEOLA MUNICIPAL ARPT
4297,YELLOWSTONE REGIONAL
4298,DURANGO-LA PLATA CO
4299,SELAWICK ARPT
4300,WALLOPS FLIGHT FACILITY
4301,OHIO STATE UNIVERSITY
4302,SHEBOYGAN COUNTY MEMORIAL ARPT
4303,SITKA (SPB)
4304,THIEF RIVER FALLS REGIONAL
4305,YAKUTAT ARPT
4306,MARSHALL ISLANDS INTL ARPT
4307,SYRACUSE HANCOCK INTL
4308,MERCEDITA ARPT
4309,ORMOND BEACH MUNICIPAL ARPT
4310,MONTROSE REGIONAL ARPT
4311,HELENA REGIONAL
4312,MOBILE REGIONAL
4313,PALM SPRINGS INTL
4314,DE KALB TAYLOR MUNICIPAL ARPT
4315,EVANSTON-UINTA COUNTY BURNS FIELD
4316,JESSE VIERTEL MEMORIAL ARPT
4317,MCCLELLAN-PALOMAR
4318,MC CLELLAN AIRFIELD
4319,WAYNE COUNTY
4320,CHINO AIRPORT
4321,MIDDLE GEORGIA REGIONAL
4322,COMPTON/WOODLEY ARPT
4323,YOUNGSTOWN-WARREN RGNL ARPT
4324,RANGE REGIONAL ARPT
4325,EL MONTE ARPT
4326,ALLENTOWN QUEEN CITY MUNICIPAL
4327,SUGAR LAND REGIONAL ARPT
4328,NORTHEASTERN REGIONAL
4329,LINDEN AIRPORT
4330,ELMIRA/CORNING MUNICIPAL
4331,MANHATTAN REGIONAL
4332,SCOTT CITY MUNICIPAL ARPT
4333,CHILLICOTHE MUNICIPAL ARPT
4334,PLYMOUTH MUNICIPAL ARPT (MA)
4335,BOISE AIR TERMINAL/GOWEN FIELD
4336,ANOKA COUNTY-BLAINE
4337,HAGERSTOWN REGIONAL
4338,USAF ACADEMY BULLSEYE AUX AIRSTRIP
4339,GLASGOW INTL/WOKAL FIELD
4340,MONMOUTH EXECUTIVE ARPT
4341,QUEBEC/JEAN LESAGE INTL
4342,ELK GROVE ARPT
4343,LAKE CHARLES REGIONAL
4344,WINDHAM ARPT
4345,HUNTINGBURG ARPT
4346,DUTCHESS COUNTY ARPT
4347,FERANDINA BEACH MUNICIPAL ARPT
4348,HOBBY FIELD ARPT
